content_300_words
"एक दौर में, जब संस्कृति की गंगा धीरे-धीरे सूख रही थी, एक ऋषि की तरह उठे दुलारे लाल भार्गव—हिंदी के महाद्रोण! जन्म से ही उनमें भाषा का अमृत छिपा था। उनके पूर्वज मुंशी नवल किशोर उर्दू की वंदना करते थे, पर दुलारे ने हिंदी की ज्योति को अपना अक्षय ध्येय बनाया। कहते हैं, एक दिन स्वप्न में सरस्वती ने उन्हें कहा था, *""तू जहाँ जाएगा, वहाँ हिंदी का वृक्ष फलेगा।""* लखनऊ की धरती पर उन्होंने 'माधुरी' का अमृत फैलाया। जैसे कमल की पंखुड़ी से सुगंध छूटती है, उसी तरह उनकी पत्रिका से साहित्य की सुगंध सबको छूने लगी। निराला जैसे महाकवि उन्हें ""साहित्य का देवता"" कहकर पुकारते। उनका घर 'कवि कुटीर' बन गया—एक तीर्थ जहाँ कवियों की बौछार होती। प्रेमचंद, सुमित्रानंदन पंत, भगवतीचरण वर्मा—सभी ने उनके सानिध्य में अपनी रचनाओं को संजोया। एक दिन ओरछा के नरेश ने स्वप्न में देखा कि ब्रजभाषा की देवी रो रही हैं। उन्होंने दुलारे को बुलाया और 'देव पुरस्कार' की घोषणा की। दुलारे की 'दोहावली' ने यह पुरस्कार जीता—दो सौ आठ दोहों में हिंदी की अमरता का गीत गाया। लोग बोले, *""अब बिहारी के बाद दुलारे ही हैं हिंदी के अगले अवतार!""* पर ऋषि का जीवन संघर्ष में गुजरा। निराला के मुक्त छंदों को वे मानते नहीं थे, कहते थे, *""साहित्य की नाव छंद के बिना डूब जाएगी।""* उन्होंने अपनी साइकिल पर सवार होकर लखनऊ की गलियों में कवि सम्मेलनों की बाढ़ ला दी। 1971 में, जब भारत ने युद्ध में विजय पाई, तो रवींद्रालय में उन्होंने ऐसा सम्मेलन किया कि प्रधानमंत्री इंदिरा गांधी भी वहाँ उपस्थित हुईं। अंतिम सांस तक वे 'ब्रजभाषा रामायण' लिख रहे थे। कहते हैं, जब उनकी आत्मा उड़ी, तो उनका शरीर साइकिल पर से गिरा, पर उनकी आत्मा सरस्वती के तट पर पहुंच गई। आज भी लखनऊ की गलियों में कवि कुटीर की ध्वनि सुनाई देती है—एक याद, एक"
"**शीर्षक: सिद्धांतों की छांव में** **पात्र:** अर्जुन – एक जिज्ञासु छात्र मीरा – एक दार्शनिक चिंतक **स्थान:** एक पुराने लाइब्रेरी के कोने में, धूप की किरणें पुस्तकों पर नृत्य कर रही हैं। --- **अर्जुन:** (एक पुस्तक बंद करके) मीरा, तुम्हें पता है, मुझे सिद्धांतों की सच्चाई समझ में नहीं आती। क्या वे सचमुच ज्ञान का अंत हैं? **मीरा:** (मुस्कुराकर) अच्छा प्रश्न है। कांट ने कहा था कि बुद्धि केवल प्रकटनों तक सीमित है। जैसे, धर्म में हमें ईश्वर, स्वाधीनता, अमरत्व जैसे सिद्धांतों पर विश्वास करना पड़ता है—उन्हें न तो सिद्ध कर सकते हैं, न खंडित। **अर्जुन:** (सोचते हुए) लेकिन विज्ञान तो साबित करता है! बिग बैंग या कोशिका सिद्धांत… वे तो घटनाओं को समझाते हैं। **मीरा:** सही कहा। विज्ञान ""क्या"", ""कैसे"", ""क्यों"" के सवालों के जवाब देता है। लेकिन ""क्यों"" का जवाब समय-समय पर बदलता रहता है। जैसे क्वांटम सिद्धांत ने पुराने नियमों को चुनौती दी। **अर्जुन:** (एक अन्य पुस्तक उठाते हुए) तब दर्शन क्या करता है? **मीरा:** दर्शन अनुभव को जोड़ता है। अनुभववाद कहता है—ज्ञान बाहर से आता है, बुद्धिवाद कहता है—अंदर से। लेकिन कांट के आलोचनावाद में मन ही तथ्यों को आकार देता है। **अर्जुन:** (हैरान) तो क्या सत्य भी मन की देन है? **मीरा:** शायद। जैसे नीति में—भोगवाद कहता है कि सुख जीवन का लक्ष्य, लेकिन कठ उपनिषद कहते हैं, श्रेय (सदाचार) और प्रेय (भोग) अलग हैं। **अर्जुन:** (राजनीति की ओर संकेत करके) तब राष्ट्र क्या चुनेंगे? स्वाधीनता या समानता? **मीरा:** (गंभीर होकर) वही तो संघर्ष है। प्रजातंत्र स्वाधीनता चाहता है, समाजवाद समानता। दोनों एक साथ नहीं चल सकते—जैसे ब्रह्मांड में गुरुत्वाकर्षण और एंट्रॉपी। **अर्जुन:** (एक पुरानी पांडुलिपि पर नजर डालकर) तब क्या सिद्धांत मानव की सीमाएं हैं? **मीरा:** (सिर हिलाकर) नहीं… वे उसकी उड़ान के पंख हैं। जैसे गणित की संख्या सिद्धांत, साहित्य की रस सिद्धांत—वे अज्ञात की ओर ले जाते हैं। **अर्जुन:** (हंसकर) तो शायद"
"एक छोटे से शहर के स्कूल में अक्सर गणित की कक्षा में खिड़की से बाहर देखने वाली प्रिया की जिंदगी उस दिन बदल गई, जब उसकी शिक्षिका ने फिल्मों के माध्यम से सामाजिक संदेश देने का एक विशेष समारोह आयोजित किया। स्क्रीन पर ""निल बट्टे सन्नाटा"" का पोस्टर दिखा, जिसमें लाल साड़ी में मुस्कुराती स्वरा भास्कर और नीले रंग में रिया शुक्ला एक साथ कूदती दिख रही थीं। प्रिया को यह दृश्य अजीब तो लगा, लेकिन जब फिल्म शुरू हुई, तो वह जैसे चंदा और अप्पू की दुनिया में खो गई। जैसे-जैसे फिल्म बढ़ी, प्रिया को अपनी खुद की छाया दिखाई दी। अप्पू की तरह वह भी गणित से डरती थी, और उसकी माँ भी दिन-रात मेहनत करके उसकी शिक्षा का खर्च उठाती थीं। लेकिन फिल्म के दृश्यों ने उसे एक अलग जज़्बा दिया। जब चंदा स्कूल में दाखिला लेती हैं ताकि अपनी बेटी को पढ़ा सकें, तो प्रिया की आँखें नम हो गईं। उसने सोचा, ""अगर एक घरेलू महिला इतना कर सकती है, तो मैं क्यों नहीं?"" फिल्म के बाद शिक्षिका ने बताया कि यह फिल्म एक सच्ची घटना पर आधारित थी। निर्देशक अश्विनी अय्यर तिवारी ने इसे बनाते समय कैसे लियो बर्नेट कंपनी में काम करते हुए प्रेरणा ली, और स्वरा भास्कर ने कैसे आगरा में घरेलू महिलाओं के साथ रहकर चंदा की भूमिका को समझा। प्रिया ने यह सब सुना तो उसके दिल में एक आग जगी। अगले दिन, प्रिया ने अपनी माँ से कहा, ""अब मैं भी अपनी मेहनत से गणित सीखूंगी।"" माँ ने हैरान होकर पूछा, ""क्या हुआ?"" तो प्रिया ने फिल्म की कहानी सुनाई। माँ की आँखें चमक उठीं, और उसने कहा, ""तुम्हारी इच्छा शक्ति ही तुम्हारा सबसे बड़ा हथियार है, बेटी।"" कुछ समय बाद, प्रिया ने ऑनलाइन फिल्म के निर्माण की कहानी पढ़ी। उसे पता चला कि फिल्म की सफलता के बाद तमिल"
"मैं यशादित्य, सावर्णय गोत्र का वंशज, आज भी उस दिन की गर्म हवाओं को याद करता हूं जब मैंने वनपल्ली गांव की धूल को अपने हाथों में समेटा। वह चैत्र माह की शुक्ला चतुर्दशी थी, वैशाख के झोंकों से पहले की आखिरी शांति। राजा सूर्यादित्य के दरबार में, जहां सोने की कांति वाले ताम्रपत्र ने अग्नि की लपटों में चमक रही थी, मैंने अपना नाम सुना—मानों वेदों के मंत्र फिर से जाग उठे हों। राजा की आज्ञा से विद्वानों ने तीस-तीन पंक्तियों में हमारे पूर्वजों के नाम उतारे। मेरे पिता वात्ठो की कहानी, दादा अडवी की याद, और वह गांव—जिसकी सीमा पर आज भी वाल्मीकि नगर का बाघ अभ्यारण्य डेरा डाले है। व्यालिसी-विषय की बात सुनकर मुझे हंसी आई—चौवन विषयों की गिनती, मानों कोई महाभारत का अध्याय हो। जब राजा ने ताम्रपत्र को मेरे हाथों में रखा, तो मैंने उसकी चौड़ाई और लंबाई को नापा—लगभग चालीस सेंटीमीटर की दुनिया, जहां मेरे भविष्य की कहानी खुदी थी। उसकी दो पंक्तियां पीछे की ओर थीं, मानों कोई गुप्त आशीर्वाद। राजा के पिता हंसराज और पितामह हेलाराज वाराह के नाम सुनकर मैंने सोचा—इतिहास कैसे अपने पंखों में हमें ढक लेता है? शुक्रवार की वह दोपहर, 11 मार्च, 1020 ईस्वी की तारीख—अब तो मेरे वंशज इसे 1077 विक्रम संवत के रूप में याद करते हैं। गण्डकी नदी के पश्चिमी तट पर, जहां आज तिरहुत की धरती सांस लेती है, वहां के पहाड़ और जंगल मेरे गांव की रक्षा करेंगे। 'दर्द' यानी पर्वत, जो आज भी हमारे सपनों में आकाश छूते हैं। मैंने अपने गांव, चेल, की याद में एक तुलसी का पौधा लगाया। वहीं से मैंने अपनी यात्रा शुरू की थी, प्राकृत में बुलाए गए स्थानों के नामों के साथ—जैसे कोई गीत। आज, जब मैं अपने वंशजों से कहानियां सुनाता हूं, तो वे पूछते हैं कि क्या वनपल्ली की जमीन अब भी हमारी है?"
"**कल्पना की अदृश्य यात्रा** एक धूप-भरी दोपहरी में, अर्जुन अपनी कक्षा की खिड़की पर टिका, कल्पना के बारे में सोच रहा था। उसे अभी-अभी पता चला था कि उसकी लघु कहानी प्रतियोगिता में अस्वीकृत हो गई। ""कैसे दूसरे लोग इतनी अद्भुत कहानियाँ लिख देते हैं?"" वह सोच रहा था। अचानक, एक हल्की-सी झिझक ने उसके मस्तिष्क में घुस दिया। अंधेरा छा गया। जब उसने आँखें खोलीं, तो वह एक अजीब दुनिया में खड़ा था—एक ऐसी दुनिया जहाँ सड़कें स्मृति के धागों से बुनी गई थीं, और आसमान पर तारों की जगह विचारों की चमक थी। एक वृद्धा, जिसके हाथ में पुरानी तस्वीरों का एल्बम था, उससे टकराई। ""मैं स्मृति हूँ,"" उसने कहा। ""तुम यहाँ कैसे पहुँचे?"" अर्जुन ने अपनी परेशानी बताई। वृद्धा मुस्कुराई। ""कल्पना की यात्रा के लिए तैयार हो जाओ। लेकिन सावधान—कहीं तुम भी उन लोगों की तरह खो न जाओ जो वास्तविकता भूलकर केवल सपनों में जीते हैं।"" वह एक द्वार की ओर बढ़ा। अंदर, एक युवती रंगों के धागों से नए संसार बुन रही थी। ""मैं कल्पना हूँ,"" उसने कहा। ""तुम्हें चार चरणों से गुजरना होगा। पहला—**तैयारी**।"" उसने अर्जुन के हाथ में एक नोटबुक थमा दी। ""अपनी कहानी की समस्या को समझो। क्या तुम्हारी बात दिल को छू पाएगी?"" अर्जुन ने लिखना शुरू किया, लेकिन अचानक रुक गया। ""कुछ समझ नहीं आ रहा,"" वह बुदबुदाया। कल्पना हंसी। ""अब **निलायन** का समय है। कुछ दिन अपने विचारों को आराम दो।"" कुछ दिन बाद, अर्जुन को एक सपना आया। वह एक गुफा में था, जहाँ उपकल्पनाएँ पतंगों की तरह उड़ रही थीं। अचानक, **उच्छ्वसन** की झलक मिली—एक चमकदार विचार ने उसके दिमाग को छू लिया। वह जागा और लिखने लगा, जैसे कलम खुद चल रही हो। अंतिम चरण—**प्रमापन**। कल्पना ने कहा, ""अब अपनी कहानी को साझा करो। वास्तविकता में लाओ।"" अर्जुन ने अपनी कहानी प्रकाशित कर दी। लोगों ने"
"एक धूप-भरे दोपहर में, कडप्पा जिले के एक छोटे से गाँव में, ब्रह्मगारी मठ के पास खड़ा रहने वाला चौदह वर्षीय बालक रवि अपनी दादी की कही कथा सुनकर उत्सुक हो उठा। ""बेटा, यहाँ से चलो हम वीरब्रह्मम की समाधि पर दर्शन को,"" दादी ने कहा, और रवि ने अपनी जिज्ञासा को छिपाए बिना पूछा, ""दादी, वीरब्रह्मम कौन थे?"" दादी मुस्कुराई और शुरू कर दिया—एक कहानी, जो रवि के लिए जीवंत हो उठी। ""बच्चा, एक समय था जब सरस्वती नदी के किनारे ब्रह्मानंदपुरम में एक धार्मिक दंपति ने एक शिशु को जन्म दिया। लेकिन उसकी कुंडली में ऐसा लिखा था कि वह एक महान ऋषि बनेगा। इसलिए उसे त्याग दिया गया...।"" रवि ने कल्पना की कि वह खुद वह बच्चा है, जिसे अत्रि मुनि का आश्रम ले जाया गया। उसने सोचा, ""कैसा लगा होगा जब वीरभोज्याचार्य ने उसे पापाग्नि मठ में लाकर पाला?"" उसके मन में एक सवाल उठा—कैसे एक ग्यारह वर्ष का बच्चा देवी काली की स्तुति में ग्रंथ लिख सकता है? जैसे-जैसे वे समाधि तक पहुँचे, रवि ने एक पुरानी पांडुलिपि देखी, जिस पर ""कलौना"" लिखा था। उसे छूते ही उसके मन में एक आवाज गूँजी, ""मैंने भविष्य की बातें लिख दी हैं... राजवंशों का उत्थान-पतन, सत्रहवीं शताब्दी के युद्ध, सब कुछ।"" रवि डर गया, लेकिन दादी ने समझाया, ""यही तो हैं वीरब्रह्मम की चमत्कारी शक्ति!"" उस दिन रात को सपने में रवि ने देखा कि वह वीरभोटलिया के रूप में एक यज्ञ में भाग ले रहा है। सौतेली माँ से कहता है, ""अब मैं आध्यात्मिक यात्रा पर निकलता हूँ।"" फिर एक गुफा में वह अपने शिष्य दुडेकुला सिद्धैया को जप सिखा रहे हैं, और गाँव के लोग उनकी कविताओं को सुनकर उन्हें ""श्रीमद्वीरत पोथुलुरी वीरब्रह्मेंद्र स्वामी"" कहकर पुकारते हैं। अगले दिन, रवि ने अपने पिता से पूछा, ""क्या वीरब्रह्मम की कहानी कभी फिल्म बनी?"" पिता मुस्कुराए, ""हाँ,"
"एक दूर-दूर तक फैले हुए जंगलों में, जहां सूर्य की किरणें बांस के वृक्षों पर नृत्य करती थीं, वहां एक प्राचीन कथा सुरक्षित थी। यह कथा थी एक ऐसे अक्षर की, जो आकाश से उतरा था। ऋषियों ने उसे ""निप्पॉन लिपि"" कहा। वे मानते थे कि यह अक्षर दो देवताओं, ज्ञान के देवता और व्यापार की देवी के संगम से उत्पन्न हुआ था। लेकिन समय के साथ, यह अक्षर भूला दिया गया। एक दिन, 1950 के दशक में, एक युवा ऋषि ने सपना देखा कि निप्पॉन लिपि एक बांस के वृक्ष में छिपी है। उसने शांतिनिकेतन के विश्वविद्यालय में उसकी खोज शुरू की। जब उसने पहली बार ""कांजी"" के रूप में अक्षर को देखा, तो वह चमकता हुआ दिखाई दिया, जैसे चंद्रमा की किरणें। तभी से भारत में इसकी यात्रा शुरू हुई। लेकिन दशकों तक यह यात्रा धीमी रही। कहीं यह जंगल में खो गया, कहीं राजमार्गों पर भटक गया। 1990 तक, यह अक्षर केवल कुछ विद्वानों की पाठशालाओं में ही रह गया। तब एक दिव्य आह्वान हुआ—जापान फाउंडेशन के रूप में। यह एक ऐसा मंत्र था जो भारत के आकाश में गूंजा। नई दिल्ली में इसका पहला मंदिर बना, लेकिन यहां तक कि देवताओं ने भी इसे केवल 2% बल दिया, जबकि पूर्वी देशों को 20% बल मिला। फिर 2000 के दशक आया। एक नई शक्ति जागृत हुई—आईटी और बीपीओ के रूप में। ये शक्तियां जापानी बाजार की ओर बढ़ रही थीं। उन्होंने निप्पॉन लिपि को अपने कर्मचारियों के हृदय में स्थान दिया। पुणे के जंगलों में, जहां पहले ऋषि आए थे, एक नई नदी बहने लगी—जापानी भाषा की। 70 शिक्षकों ने वहां अपना आश्रम बनाया, और यहां तक कि मराठी की ध्वनियां भी लिपि के साथ मिलकर संगीत बनाने लगीं। लेकिन दक्षिण में, जहां तमिल और तेलुगु के वृक्ष थे, निप्पॉन लिपि की यात्रा धीमी रही। बैंगलोर के"
"मैं चार्ल्स फिलिप ब्राउन, कलकत्ता में 10 नवंबर 1798 को जन्मा। मेरे पिता डेविड ब्राउन संस्कृत और भाषाओं के एक विद्वान थे, लेकिन जब वे 1812 में स्वर्ग सिधार गए, तो मुझे इंग्लैंड भेज दिया गया। हैलेबरी कॉलेज में सिविल सेवा के लिए प्रशिक्षण लेते समय, मैंने सोचा था कि भारत की धरती मेरे लिए केवल एक कर्तव्य का स्थान होगी। लेकिन कैसा विडंबना है, कि मेरी आत्मा ने उस देश की भाषा में अपना घर ढूंढ लिया। जब मैं 4 अगस्त 1817 को मद्रास लौटा, तो वहां के गवर्नर थॉमस मुनरो ने एक आदेश जारी किया था—हर अधिकारी को स्थानीय भाषा सीखनी होगी। यह आदेश मेरी जिंदगी का मोड़ साबित हुआ। मैंने तेलुगु का चयन किया और वेलागापुड़ी कोदंडाराम पंथुलु के मार्गदर्शन में उसकी गहराइयों में उतर गया। उस वर्ष जब मैंने सिविल सेवा परीक्षा के साथ-साथ तेलुगु परीक्षा भी पास की, तो महसूस हुआ जैसे मैंने एक नई आत्मा को छू लिया हो। मेरी नौकरी के दौरान मैं कुडप्पा, मछलीपट्टनम, राजामुंद्री घूमा। हर जगह मैंने तेलुगु की धड़कन महसूस की। लेकिन 1820 के दशक में तेलुगु साहित्य की स्थिति दयनीय थी। विजयनगर के पतन के बाद, कवियों की कमी में, यह भाषा मानो एक घुटती आग की तरह थी। मेरे मन में एक सवाल उठा—क्या मैं इसे बचा सकता हूं? मैंने खुद को इस लक्ष्य में डुबो दिया। पांडुलिपियों की खोज में मैं गांव-गांव भटका। जब मैंने वेमना की रचनाओं को खोजा, तो लगा जैसे एक खोया हुआ खजाना मिल गया हो। मैंने दुर्लभ कविताओं की प्रतियां बनाईं, उन्हें संपादित किया और प्रकाशित किया। मैंने अपनी जेब से पैसे खर्च किए, कभी-कभी उधार लेकर भी। मुझे याद है, जब एक रात मैंने राजामुंद्री के किसी कबीर की कविता सुनी थी—उसकी ध्वनि मानों मेरे रक्त में घुल गई थी। मैंने तेलुगु के लिए तीन मार्ग चुने: नए कार्य लिखना,"
"अफ्रीका की धरती, जिसे समय के सैंधव-चित्रकार ने अनगिनत युगों के रंगों से रंगा है, वहां एक दिन का अभूतपूर्व सूर्योदय हुआ। सूरज की किरणों ने तब पैंजिया महाद्वीप के विशाल जंगलों को छुआ, जहां थाइटैनोसॉरस के पैरों के ठोकर से कांपती धरती थीरोपॉड्स की चीखों से गूंजती। एक छोटा सा प्रोसॉरोपॉड, जिसकी पीठ पर कुछ छिपकलियां सवारी बनकर सवार हो गई थीं, अपने समूह के साथ नील नदी के किनारे चल रहा था। उसके पैरों के नीचे मिट्टी में छिपे जीवाश्म भविष्य की कहानियां सुरक्षित कर रहे थे। लेकिन धरती की आंतरिक आग ने अचानक पैंजिया को चीर दिया। अफ्रीका महाद्वीप की पीठ फटी, और मैडागास्कर उससे अलग होकर समुद्र में तैर गया। एक टाइटैनोसॉरस ने अपना सिर उठाकर देखा, तो समुद्र की लहरों ने उसके प्रतिबिंब को तोड़कर बिखेर दिया। ""क्या यहीं है हमारे समाप्ति का शुरुआत?"" वह सोच रहा था, जबकि क्रेटेशियस के आखिरी दिनों में स्पिनोसॉरस की डॉल्फिन-सी आंखों में भी यही सवाल था। हजारों वर्षों बाद, जब सहारा की रेत ने हरे-भरे मैदानों को निगल लिया, तो एक ऑस्ट्रेलोपिथेकस अफारेन्सिस ने अपने बच्चे को नील नदी के किनारे बैठाकर कहा, ""यहां से हमारा सफर शुरू होगा।"" उसकी उंगलियों ने कंकड़ को तिरछा पकड़ा, जैसे कोई पहेली सुलझाने की कोशिश कर रहा हो। उसके पीछे, खोइ जनजाति के शिकारी अपनी मशालों के प्रकाश में गुफा चित्रों पर हाथ फेर रहे थे। एक रात, जब आकाश में चंद्रमा ने अपना चांदी का रथ खींचा, तो एक न्यूबियाई खेतिहर ने अपने गधे को बांधते हुए सोचा, ""क्या यह रेत मेरी फसल को जीवित रखेगी?"" उसके कदमों के नीचे सूखी मिट्टी फट रही थी, जैसे प्राचीन जीवाश्मों की आत्माएं उसकी चीखों से जाग उठी हों। और फिर, जब मिस्र के महान मनुष्य ने पहली बार लौह को आग में गढ़ा, तो वह धातु उसकी कलाई पर चमकी, मानो पूर्वजों"
"एक बार की बात है, किसी छोटे से शहर के एक संकीर्ण गली में, एक छोटे से अपार्टमेंट में रहने वाली एक युवा महिला, अवनी, मनोविज्ञान की छात्रा थी। उसके दिमाग में हमेशा एक ही सवाल घूमता रहता था—चेतना क्या है? यह शब्द उसे कई सालों से परेशान कर रहा था। उसके पिता एक तंत्रिका विज्ञानी थे, जो एक दुर्घटना के बाद अचेत अवस्था में थे। अवनी उनके लिए उपचार की तलाश कर रही थी, लेकिन हर बार वही सवाल उसे अपनी ओर खींच लेता—चेतना क्या है, जो उसके पिता के शरीर में गायब हो गई थी? एक दिन, अवनी अपने विश्वविद्यालय की पुस्तकालय में बैठी थी। उसके सामने एक पुरानी पुस्तक खुली थी, जिसमें चेतना के बारे में सिद्धांत लिखे थे। उसकी आँखें पृष्ठ पर घूम रही थीं—पेनफील्ड, यास्पर्स, थैलेमस, सेरेब्रल कॉर्टेक्स...। अचानक, उसका ध्यान एक छोटे से अनुच्छेद पर गया। वहाँ लिखा था: ""चेतना मस्तिष्क के उन भागों में निहित है, जो आंतरिक और बाहरी संसार को जोड़ते हैं। यह स्नायुओं का संगठन है, जो व्यक्ति को अपने अस्तित्व का एहसास कराता है।"" अवनी के मन में एक विचार उभरा। क्या अगर वह पिता के मस्तिष्क की स्कैनिंग करे? क्या अगर वह थैलेमस और पूर्वललाट क्षेत्र के संयोजन का अध्ययन करे? वह घर लौटी, अपने पिता के चिकित्सा दस्तावेज़ों को खंगाला। एमआरआई स्कैन्स में एक छोटा सा क्षेत्र था, जहां न्यूरॉन्स की गतिविधि लगभग शून्य थी। वह जगह थी—थैलेमस के पास। उसने अपने प्रोफेसर से सलाह ली। प्रोफेसर ने कहा, ""चेतना एक जटिल वेब है। यह सिर्फ न्यूरॉन्स की गतिविधि नहीं, बल्कि उनके बीच के संबंधों का भी नाम है। जैसे पेनफील्ड ने कहा था—यह एक संगठित प्रणाली है।"" अवनी ने सोचा, क्या अगर वह उस संगठन को पुनर्जीवित करने की कोशिश करे? अगले कुछ हफ्तों में, अवनी ने एक प्रयोग शुरू किया। उसने एक छोटे से इलेक्ट्रोड"
"मैंने कभी नहीं सोचा था कि कृषि की दुनिया इतनी रंगीन हो सकती है। जब मैं पूसा परिसर में एनएससी कॉम्प्लेक्स के सामने पहुँचा, तो पहली बात जो मुझे दिखी, वह थी हरियाली से लथपथ एक भवन। जैसे ही मैं संग्रहालय के प्रवेश द्वार की ओर बढ़ा, प्रातःकाल की ठंडी हवा ने मेरे चेहरे पर एक मुस्कान छोड़ दी। दस रुपये का टिकट लेकर मैं उस दुनिया में कदम रखा, जहाँ कृषि का इतिहास जीवंत था। भीतर प्रवेश करते ही मुझे लगा कि मैं समय की एक यात्रा पर निकल पड़ा हूँ। पहली मंजिल पर प्रागैतिहासिक काल के उपकरण इतने सटीक थे कि मुझे लगा, मानो उन लोगों के कदमों की ध्वनि सुनाई दे रही हो। वैदिक युग की कृषि की कहानी सुनाती मिट्टी के बर्तन, मुगल काल के सिंचाई तंत्र के मॉडल—सब कुछ इतना स्पष्ट कि मैं अपने आपको उस समय के किसान की जगह खड़ा महसूस कर रहा था। फिर मैंने वहाँ एक 16 मिनट की फिल्म देखी। पोंगल के त्योहार में रंग-बिरंगे रंगोली, छठ पूजा की डुबकियाँ, ओणम की फूलों की पंक्तियाँ—सब कुछ ऐसा था कि मैंने अपने आपको उन उत्सवों का हिस्सा महसूस किया। लेकिन सबसे अद्भुत क्षण तब आया जब मैंने ""बोलती हुई प्रतिमाओं"" को देखा। प्रकाश की किरणें पड़ते ही वे प्रतिमाएँ जीवंत हो उठीं। एक प्राचीन किसान ने कहा, ""हमारी मेहनत ने इस देश को खिलाया है,"" और मेरी आँखें भीग गईं। दूसरी मंजिल पर पहुँचकर मैंने भारत के कृषि भविष्य की कल्पना की। जैव प्रौद्योगिकी, सूखा प्रतिरोधी फसलें, और खाद्य सुरक्षा के नए दृष्टिकोण—सब कुछ इतना प्रेरणादायक था। बच्चों के अनुभाग में देखा कि वे खेती के खेल खेलकर सीख रहे थे। मुझे लगा, यहीं से एक नए भारत की नींव पड़ रही है। जब मैं संग्रहालय से बाहर निकला, तो डॉ. कलाम के उद्घाटन वाले शब्द मेरे कानों में गूंज रहे"
"मैं विधान परिषद की लकड़ी की सीढ़ियों पर कदम रखते हुए सांस रोक देता हूँ। छत से लटकते क्रिस्टल के लैंप मेरी आंखों में झिलमिलाते हैं, जैसे मुझे सलाम कर रहे हों। छह साल पहले, जब मैंने पहली बार इन दीवारों में कदम रखा था, तो ये सुनहरे बिजली के बल्ब मेरे हाथों में पकड़े पत्रिका के बैज पर टूटे हुए अक्षरों को भी चमका देते थे। आज मेरे कंधों पर एमएलसी का बैज चमक रहा है, लेकिन यहां का हर कोना मुझे याद दिलाता है कि कैसे एक शिक्षक से राजनीति में कूदकर मैं इस कक्ष में पहुंचा। ""आपको याद है, उस दिन का मतदान?"" मेरे पीछे से राज्यपाल के मनोनीत सदस्य श्री शर्मा की आवाज़ आती है। मैं मुड़ता हूँ। उनकी सफेद दाढ़ी में छिपी मुस्कान उस दिन की बारिश की तरह ताज़ा लगती है। 2013 में असम की ओर से विधान परिषद के गठन के प्रस्ताव पर जब संसद ने मुहर लगाई थी, तो उनका भाषण राज्यसभा में गूंज रहा था। ""मैंने तीन दशक स्कूलों में बिताए,"" वे कहते थे, ""अब मैं वहीं से शुरुआत करूंगा जहां से देश का भविष्य तैयार होता है।"" उनके शब्द उसी तरह आज भी मेरे कानों में गूंजते हैं। मैं अपनी सीट पर बैठता हूँ। इस कक्ष में 250 सदस्यों में से एक मैं हूँ। मेरे बाएं ओर विधानसभा के सदस्यों द्वारा चुने गए साथी, दाएं ओर नगरपालिकाओं के प्रतिनिधि। पीछे की पंक्ति में छात्रों के साथ तर्कशास्त्र की पाठशाला चलाने वाले प्रोफेसर बैठे हैं, जिन्हें शिक्षक मतदाताओं ने चुना था। और वहां... हाँ, वहीं पर वो छह स्नातक जिनकी यादें महाविद्यालय की लाइब्रेरी की खिड़कियों से लगी हुई हैं। ""कल फिर बहस होगी,"" श्री शर्मा मेरे कान में सरसराते हैं। ""आंध्र प्रदेश की विधानसभा ने हमें समाप्त करने का प्रस्ताव पारित कर दिया है। संसद की मंजूरी का इंतजार है।"""
