Text (300 words)
"वो सोचने लगी कि काश हर किसी को अपने जीवन का हिस्सा व दोस्त बनाने से पहले उसने उन्हें थोड़ा परख लिया होता है, तो अब इस बीमारी में उसकी मदद के लिए कोई तो होता ऋषिनगर में केशवदत्त अपनी पत्नी अंजलि के साथ रहता था संतान की इच्छा से दोनों पति-पत्नी प्रति मंगलवार को हनुमानजी की पूजा करते थे वर्षों तक व्रत करने के बाद भी कुछ नहीं हुआ कुछ दिनों के बाद केशवदत्त पूजा करने के लिए जंगल में चला गया उसकी पत्नी अंजलि घर में मंगलवार का व्रत करने लगी एक दिन किसी कारणवश अंजलि हनुमानजी को भोग नहीं लगा सकी और उस दिन वह भूखी ही सो गई दूसरे दिन उसने प्रण किया कि अब अगले मंगलवार को हनुमानजी को भोग लगाकर ही भोजन करूंगी अंजलि ने भूखी-प्यासी रहकर 7वें दिन मंगलवार को हनुमानजी की पूजा की और उन्हें भोग लगाया लेकिन तभी भूख-प्यास के कारण अंजलि बेहोश हो गई हनुमानजी ने उसे स्वप्न में दर्शन देते हुए कहा- 'उठो पुत्री मैं तुम्हारी पूजा-पाठ से बहुत प्रसन्न हूं तुम्हें सुंदर और सुयोग्य पुत्र होने का वर देता हूं तत्काल अंजलि ने उठकर हनुमानजी को भोग लगाया और स्वयं भोजन किया हनुमानजी की अनुकंपा से अंजलि ने एक सुंदर शिशु को जन्म दिया मंगलवार को जन्म लेने के कारण उस बच्चे का नाम मंगलप्रसाद रखा गया कुछ दिनों बाद अंजलि का पति केशवदत्त भी जंगल से लौट आया उसने मंगल को देखा तो अंजलि से पूछा- 'यह बच्चा किसका है अंजलि ने हनुमानजी के दर्शन देने और पुत्र प्राप्त होने का वरदान देने की सारी कथा सुना दी लेकिन केशवदत्त को उसकी बातों पर विश्वास नहीं हुआ और वह अंजलि पर शक करने लगा केशवदत्त मंगल को मारना चाहता था एक दिन केशवदत स्नान के लिए मंगल के साथ कुएं पर गया केशवदत्त ने मौका देखकर मंगल"
"को कुएं में फेंक दिया और घर आकर कह दिया कि मंगल तो मेरे साथ था ही नहीं, लेकिन तभी पीछे से मंगल दौड़ता हुआ आ गया केशवदत्त मंगल को देखकर बुरी तरह चौंक गया उसी रात हनुमानजी ने केशवदत्त को स्वप्न में दर्शन देते हुए कहा- 'तुम दोनों के मंगलवार के व्रत करने से प्रसन्न होकर, पुत्र जन्म का वर मैंने दिया था फिर तुम अपनी पत्नी पर शक क्यों करते हो उसी समय केशवदत्त ने अंजलि को जगाकर उससे क्षमा मांगते हुए स्वप्न में हनुमानजी के दर्शन देने की सारी कहानी सुनाई तब केशवदत्त ने अपने बेटे को हृदय से लगा लिया उस दिन के बाद सभी आनंदपूर्वक रहने लगे जो दंपति विधिवत मंगलवार का व्रत करते हैं, हनुमानजी उनके सभी कष्ट दूर करके घर में धन-संपत्ति का भंडार भर देते हैं नि:संतानों को संतान देते हैं और शरीर के सभी रक्त विकार के रोग भी नष्ट कर देते हैं एक किसान था, वह अपने खेतों में काम कर घर लौट रहा था रास्ते में ही एक हलवाई की दुकान थी उस दिन किसान ने कुछ ज्‍यादा काम कर लिया था और उसे भूख भी बहुत लग रही थी ऐसे में जब वह हलवाई की दुकान के पास से गुजरा तो उसे मिठाइयों की खुशबू आने लगी वह वहां खुद को रोके बिना नहीं रह पाया लेकिन उस दिन उसके पास ज्यादा पैसे नहीं थे, ऐसे में वह मिठाई खरीद नहीं सकता था, तब वह कुछ देर वहीं खड़े होकर मिठाइयों की सुगंध का आनंद लेने लगा जब मिठाईवाले ने किसान को मजे से उसकी दुकान की मिठाइयों की खूशबू का आनंद लेते देखा, तब उससे किसान की खुशी देखी नहीं गई, वह किसान के पास गया और बोला, पैसे निकालो किसान हैरान हुआ और बोला कि मैंने तो मिठाई नहीं खरीदी और न ही चखी है फिर"
"पैसे किस बात के हलवाई बोला, भले ही तुमने मिठाई नहीं ली हो, लेकिन मेरी बनाई मिठाई की खुशबू का आनंद तो लिया है किसान बोला, मिठाई की खुशबू लेना मिठाई खाने के बराबर ही है तो तुम्हें अब इसके पैसे देने होंगे किसान पहले थोड़ा घबराया, लेकिन फिर थोड़ी सूझबूझ दिखाते हुए उसने अपनी जेब से कुछ सिक्के निकाले और उन्‍हें दोनों हाथों के बीच में डालकर खनकाया अब खनकाने के बाद किसान अपने रास्ते जाने लगा हलवाई बोला, मेरे पैसे तो दो किसान ने कहा, जैसे मिठाई की खुशबू का आनंद लेने मिठाई खाने के बराबर ही है, वैसे ही सिक्कों की खनक सुनना भी पैसे लेने के बराबर ही है तो दोस्तों, कई बार आपको जीवन में इस हलवाई के जैसे लोग भी मिल जाएंगे, ऐसे में आप घबराएं नहीं सूझबूझ से इन्हें जवाब दें और समस्या से इस किसान की तरह ही बाहर निकल जाएं एक बार की बात है, किसी जंगल में एक कौवा रहता था, वो बहुत ही खुश था, क्योंकि उसकी ज्यादा इच्छाएं नहीं थीं वह अपनी जिंदगी से संतुष्ट था, लेकिन एक बार उसने जंगल में किसी हंस को देख लिया और उसे देखते ही सोचने लगा कि ये प्राणी कितना सुन्दर है, ऐसा प्राणी तो मैंने पहले कभी नहीं देखा इतना साफ और सफेद यह तो इस जंगल में औरों से बहुत सफेद और सुंदर है, इसलिए यह तो बहुत खुश रहता होगा कोवा हंस के पास गया और पूछा, भाई तुम इतने सुंदर हो, इसलिए तुम बहुत खुश होगे इस पर हंस ने जवाब दिया, हां मैं पहले बहुत खुश रहता था, जब तक मैंने तोते को नहीं देखा था उसे देखने के बाद से लगता है कि तोता धरती का सबसे सुंदर प्राणी है हम दोनों के शरीर का तो एक ही रंग है लेकिन तोते के शरीर पर"
"दो-दो रंग है, उसके गले में लाल रंग का घेरा और वो सूर्ख हरे रंग का था, सच में वो बेहद खूबसूरत था अब कौवे ने सोचा कि हंस तो तोते को सबसे सुंदर बता रहा है, तो फिर उसे देखना होगा कौवा तोते के पास गया और पूछा, भाई तुम दो-दो रंग पाकर बड़े खुश होगे इस पर तोते ने कहा, हां मैं तब तक खुश था जब तक मैंने मोर को नहीं देखा था मेरे पास तो दो ही रंग हैं लेकिन मोर के शरीर पर तो कई तरह के रंग हैं अब कौवे ने सोचा सबसे ज्यादा खुश कौन है, यह तो मैं पता करके ही रहूंगा इसलिए अब मोर से मिलना ही पड़ेगा कौए ने मोर को जंगल में ढूंढा लेकिन उसे पूरे जंगल में एक भी मोर नहीं मिला और मोर को ढूंढते-ढूंढते वह चिड़ियाघर में पहुंच गया, तो देखा मोर को देखने बहुत से लोग आए हुए हैं और उसके आसपास अच्छी खासी भीड़ है सब लोगों के जाने के बाद कौवे ने मोर से पूछा, भाई तुम दुनिया के सबसे सुंदर जीव हो और रंगबिरंगे हो, तुम्हारे साथ लोग फोटो खिंचवा रहे थे तुम्हें तो बहुत अच्छा लगता होगा और तुम तो दुनिया के सबसे खुश जीव होगे इस पर मोर ने दुखी होते हुए कहा, भाई अगर सुंदर हूं तो भी क्या फर्क पड़ता है मुझे लोग इस चिड़ियाघर में कैद करके रखते हैं, लेकिन तुम्हें तो कोई चिड़ियाघर में कैद करके नहीं रखता और तुम जहां चाहो अपनी मर्जी से घूम-फिर सकते हो इसलिए दुनिया के सबसे संतुष्ट और खुश जीव तो तुम्हें होना चाहिए, क्योंकि तुम आज़ाद रहते हो कौवा हैरान रह गया, क्‍योंकि उसके जीवन की अहमियत कोई दूसरा बता गया दोस्तों, ऐसा ही हम लोग भी करते हैं हम अपनी खुशियों और गुणों की तुलना दूसरों से करते"
"हैं, ऐसे लोगों से जिनका रहन-सहन का माहौल हमसे बिलकुल अलग होता है हमारी जिंदगी में बहुत सारी ऐसी चीज़ें होती हैं, जो केवल हमारे पास हैं, लेकिन हम उसकी अहमियत समझकर खुश नहीं होते लेकिन दूसरों की छोटी ख़ुशी भी हमें बड़ी लगती है, जबकि हम अपनी बड़ी खुशियों को इग्नोर कर देते हैं बधाई हो, बधाई हो, बधाई हो, सभी को बधाई हो गर्मी की हमारी ओर से ढेर सारी बधाई हो अरे, सुबह-सुबह कौन बधाई देने आ गया पंखा नींद में आंखें खोलते पूछ पड़ा अरे ओ पंखे, हमें पहचाना नहीं, मैं कूलर बोल रहा हूं तुम्हारा दोस्त कूलर भाई, तुम्हें कैसे पता चल गया कि गर्मी आ गई, अभी तो सर्दी पड़ रही है तुमने मुझे नाहक नींद से जगा दिया हमें यह खबर सूरज की धूप आज आकर दे गई तुम देख नहीं रहे हो बाहर कितनी तेज धूप खिली है हमें धूप ने बताया कि मैं आ रही हूं तथा सर्दी दादी पहाड़ों के ऊपर चली गई है वाह सर्दी दादी पहाड़ पर चली गई है, तब तो सचमुच गर्मी आ गई 6 महीने से सोते-सोते मैं तो ऊब गया हूं अब तो हमारी सबको जरूरत पड़ेगी पंखा बोल पड़ा तुम्हारी भी पड़ेगी और हमारी भी पड़ेगी कूलर बोल पड़ा तभी घर के एक कोने में खड़ी एसी बोल पड़ी, अरे ओ पंखे और कूलर भाई तुम दोनों आपस में क्या बातें कर रहे हो, हमें भी बताओ ना बधाई हो, बधाई हो, तुम्हें भी एसी बहन बधाई हो गर्मी आ गई सर्दी पहाड़ पर चली गई वाह, गर्मी आ गई मजा आ गया मैं भी 6 महीने से बैठी-बैठी ऊब गई थी कोई मुझे पूछ भी नहीं रहा था अब तो सबको हम सबकी जरूरत पड़ेगी हमारी हर जगह इज्जत और सम्मान बढ़ेगा तभी घर के कोने में पड़ा फ्रिज सबके बीच आकर"
"बोल पड़ा- गर्मी के आ जाने से हमारी खूब आव-भगत होगी हमारी भी इज्जत और सम्मान बढ़ जाएगा हमारी मांग बढ़ेगी इसी बात पर चलो हम सब 'गर्मी जिंदाबाद' का नारा लगाएं फ्रिज बोल पड़ा, मैं कहूंगा गर्मी तो तुम कहना जिंदाबाद जिंदाबाद' की आवाज सुनकर घर की मालकिन दौड़ी-दौड़ी वहां आ पहुंची, जहां पर कूलर, पंखा, एसी और फ्रिज हाथ उठा-उठाकर 'गर्मी जिंदाबाद' के नारे लगा रहे थे घर की मालकिन सबको डांटकर चुप कराती हुई बोली कि तुम सबने बहुत लगा लिया 'गर्मी जिंदाबाद' का नारा अब कोई 'गर्मी जिंदाबाद' का नारा नहीं लगाएगा तुम सब अपनी-अपनी जगह पर चले जाओ मैं तुम सबको चालू कर देती हूं ताकि तुम सब हमें गर्मी से राहत दे सको इतना कहकर घर की मालकिन ने सबका बटन गिराकर सबको चालू कर दिया पंखा, कूलर व फ्रिज, एसी चालू होते ही सभी खिलखिलाकर हंस पड़े एक बार कि बात है, एक शहर में एक लड़का रहता था, स्कूल से आने के बाद वह अपने पिता के साथ काम पर जाया करता था उसके पिता एक घोड़े के अस्तबल में काम करते थे वह लड़का रोज हि देखता और सोचता था कि किस तरह उसके पिता इतनी मेहनत करते है लेकिन फिर भी उन्हें वो मान सम्मान कभी नहीं मिलता जो उस अस्तबल के मालिक को मिलता है वो रोज देखता था कि किस तरह उस अस्तबल का मालिक समाज में खूब इज्जत पाता है एक दिन उसके स्कूल में उसके शिक्षक ने सभी बच्चों को एक लेख लिखकर लाने के लिए कहा, उस लेख में सभी बच्चों को यह लिखकर लाना था कि वे बड़े होकर क्या बनने चाहते है और उनका क्या सपना है अब इस लड़के ने रात भर जागकर एक बहुत ही बेहतरीन लेख लिखा, जिसमें उसने लिखा कि वह बड़े होकर एक अस्तबल का मालिक बनेगा, जहा"
"बहुत सारे घोड़े प्रशिक्षण लेगें और आगे अपने सपने को पूरे विस्तार से बताते हुए उसने 200 एकड़ के अपने सपनों वाले रेंच की फोटो भी बना दी अगले दिन उसने पूरे मन से अपना लेख शिक्षक को दे दिया शिक्षक ने सभी कापियां जांचने के बाद परिणाम सुनाया और उस लड़के के लेख के लिए कोई मार्क्स नहीं दिए और उसकी कॉपी में बड़े अक्षरों से फेल लिख दिया अब लड़का टीचर के पास गया और पूछा: आपने मुझे, मार्कस नहीं दिए और फैल क्यो कर दिया टीचर ने कहा: अगर तुम भी बाकी बच्चों कि तरह छोटा मोटा लेख लिख लाते तो तुम पास हो जाते लेकिन तुमने जो लिखा है वो पूरी तरह से असंभव है तुम लोगो के पास कुछ नहीं है इसलिए जो तुमने लिखा है ऐसा सम्भव ही नहीं हो सकता है तुम चाहो तो मैं तुम्हें एक और मौका देता हू, तुम कल दूसरा लेख लिख कर लाना, जिसमें जोई वास्तविक लक्ष्य बना लेना घर जाकर लड़के ने बहुत सोचा लेकिन उसे कुछ और बनने का विचार ही नहीं आ पाया अगले दिन उसने टीचर के पास जाकर कहा, आपको जो भी मार्कस देना हो आप दे दिजिए लेकिन मेरा तो यही सपना है, और मुझे कुछ और नहीं बनना है, मैं अपना सपना बदल नहीं सकता 20 साल बाद इस लड़के ने सचमुच अपना सपना पूरा कर लिया मां, मां, जरा अपना मोबाइल तो देना मुझे, एक मिनट कोई गेम खेल लूं, फिर वापस देता हूं आपको जैसे ही गौरव विद्यालय से घर लौटा, अपना बस्ता सोफे पर पटका और बिना हाथ-मुंह धोए वह अपनी मां का मोबाइल लेकर उसमें गेम खेलने बैठ गया गौरव आठवीं कक्षा का एक होशियार और होनहार विद्यार्थी था अपने मां-पिता का इकलौता बालक, इसलिए घर में भी सभी का लाड़ला और चहेता यूं तो वह पढ़ने"
"में भी होशियार था इसलिए मां भी सोच रही थी कि चलो ठीक है, अभी-अभी थका-हारा विद्यालय से घर लौटा है इसलिए कुछ देर जी बहल जाएगा वह मोबाइल देकर अपने रसोई के कामों में व्यस्त हो गई इधर गौरव मोबाइल पर गेम खेलते-खेलते इतना मगन हो गया कि कब शाम के 4 बज गए, कुछ पता ही नहीं चला 6.30 बजे के आसपास जब पिताजी घर लौटे तो गौरव को विद्यालय की गणवेश में सोफे पर टांगे फैलाए मोबाइल गेम देखते हुए पाया तो वे आग-बबूला हो गए यह क्या तमाशा बना रखा है 4 बजे से आए हुए हैं साहब और अभी तक विद्यालय की गणवेश भी नहीं खोल पाए चलो उठो, और बंद करो, यह मोबाइल देखना जब पिताजी ने गौरव को डांट पिलाते हुए कहा तो मां भी रसोई से दौड़ी-दौड़ी आई और बोली, क्या करूं, एक मिनट के लिए मोबाइल मांगा और यह हालत है तुम्हारी तब गौरव माफी मांगते हुए झटपट हाथ-मुंह धोने निकल गया रात के खाने में जब पिताजी, मां व गौरव साथ बैठे तो फिर मोबाइल का जिक्र चला गौरव के पिताजी समझाने लगे, गौरव मोबाइल का शौक कम से कम रखा करो, अभी तुम छोटे हो और पढ़ने लिखने में ध्यान दिया करो जी पिताजी, कहकर गौरव ने पिताजी की बात की हां में हां मिला दी अगले दिन से विद्यालय में वार्षिक परीक्षाएं शुरू हो रही थीं गौरव और उसके सभी दोस्त परीक्षाओें की तैयारी में जुट गए उन्हें पता था कि परीक्षाएं सही ढंग से संपन्न हो गईं और परीक्षा परिणाम अनुकूल हो गया तो सारी मेहनत रंग ले आएगी फिर भी कभी-कभी उसका मोबाइल-प्रेम भी जाग जाता और पिताजी से आंख चुराकर वह मोबाइल पर गेम खेलने लग ही जाता विद्यालय का वार्षिकोत्सव आ रहा था संस्था प्रधानजी ने सभी बच्चों के लिए अलग-अलग प्रतियोगिताएं और कार्यक्रम"
"निर्धारित कर दिए थे एक वाद-विवाद प्रतियोगिता का आयोजन भी रखने का निर्णय हुआ जिसका विषय था- मोबाइल फोन और आज का बालक एक-दूजे के प्रेरक-पूरक गौरव और उसके साथियों को यह थीम खूब पसंद आई उसने मोबाइल फोन के उपयोग के बिना आज नई पीढ़ी को बिलकुल ही अनजान व अजनबी मान रखा था इसलिए उसने विद्यालय के वार्षिक उत्सव में इस प्रतियोगिता के पक्ष में बोलने का निर्णय किया शाम के समय में एक बार अपने पिताजी से उसने विचार-विमर्श किया, पिताजी क्या आज के बालक या नई पीढ़ी की कल्पना बिना मोबाइल फोन के की जा सकती है, मेरे विचार से बिलकुल भी नहीं आपका क्या विचार है बिलकुल बेटे, तुम भी मोबाइल फोन के खूब शौकीन हो इसलिए तुमको भी इसके बिना सब कुछ असंभव लग रहा होगा पर बेटे, मेरे विचार से बालकों के लिए तो मोबाइल एकदम नाकारा, बेकार और अनुपयोगी उपकरण है, मेरे विचार तुम्हारे विचारों से एकदम उल्टे और अलग हैं हें, यह तो बड़े आश्चर्य की बात है मुझे समझ नहीं आया, ऐसा आप कैसे कह सकते हैं मुझे तो कोई गेम खेलना हो तो मोबाइल फोन, कोई जानकारी जुटानी हो तो फोन और कोई बाचतीत करनी हो तो यह मेरे खूब काम आ जाता है इसलिए मैं तो इसे नवीन पीढ़ी के सभी बाल गोपालों के लिए अनिवार्यता मानता हूं गौरव ने जब अपनी बात रखी तो पिताजी को लगा कि इसके मन में बैठी हुई बातों को पुन: समझना ही पड़ेगा, सुधारना ही पड़ेगा धीमे-धीमे वार्षिक उत्सव की दिनांक भी नजदीक आने लगी और गौरव अपने इस कार्यक्रम में बोलने के लिए सामग्री जुटाने लगा पिताजी ने कहा- बेटे, गेम खेलने से शारीरिक और मानसिक विकास दोनों होते हैं जब हम कबड्डी, खो-खो, वॉलीबॉल, फुटबॉल जैसे खेल खेलते हैं तो वहां भागदौड़, शरीर की मेहनत और बुद्धि कौशल सभी"
"का विकास होता है शरीर से पसीना बहता है, हाथ-पैर और मांसपेशियां मजबूत होती है और श्वसन, पाचन, परिसंचरण तंत्र सभी का समग्र विकास होता है इसके बदले जब तुम मोबाइल लेकर उस पर गेम खेलने बैठते हो तो अकेले-अकेले आंखें गड़ाए स्क्रीन पर उलझे रहते हो, इससे शरीर के कौन से अंग का विकास होता है, उल्टा मैंने तो कई-कई बच्चों को भी देखा है, जो अधिक मोबाइल फोन चलाने से अपनी आंखें खराब कर चुके हैं और बचपन में ही अपनी आंखों पर मोटा चश्मा चढ़ाए रहते हैं बात तो आप ठीक कह रहे हैं, पर पिताजी हमारे विज्ञान वाले आचार्यजी कहते हैं कि मोबाइल फोन से हम बहुत सारी जानकारीपरक बातें भी सीख लेते हैं विज्ञान व कई-कई विषयों की जानकारी, यू- ट्यूब व गूगल गुरु के माध्यम से मोबाइल फोन द्वारा बड़ी आसानी से समझी जा सकती है, क्या यह ठीक नहीं है, गौरव ने अपनी शंका प्रकट करते हुए कहा बेटे, विकल्प कभी श्रेष्ठ नहीं हो सकता पाठ्यपुस्तक या गुरु का विकल्प कोई भी, कभी भी नहीं हो सकता है कठिन व जटिल समस्याएं भले ही हम मोबाइल फोन से त्वरित हल कर सकते हैं, पर विद्यालयों, गुरुओं और पाठ्यपुस्तकों का अपना अलग ही महत्व होता है इसका कभी कोई विकल्प नहीं बन सकता है कभी-कभी मुसीबत में या कोई जटिलता सुलझाने के लिए भले ही ऐसी तकनीकों का प्रयोग कर लिया जाए, पर संवेदनशीलता, तार्किकता, सामाजिकता और बहुमुखी गुणों का उपयोग या समझ मोबाइल, टीवी या कम्प्यूटर नहीं ला सकते हैं डाटा या शाबासी गुरु व माता‍-पिता ही दे सकते हैं, मोबाइल फोन नहीं इसलिए मेरे विचार से मोबाइल फोन का प्रयोग बालकों को पूर्णतया रोका जाना चाहिए या फिर सीमित उपयोग हो अब तो बेटे, कई-कई ऑफिस में हम बड़े लोगों को भी मोबाइल फोन का प्रतिबंधित उपयोग करवाया जाता है उसको भी"
"लग रहा था, सच में मोबाइल फोन के आते ही उसकी भी जिंदगी एकदम से बदलती गई पहले गणित के बड़े-बड़े प्रश्नों को वह मौखिक ही मिनटों में हल दिया करता था, लेकिन जबसे उसने मोबाइल में केल्क्युलेटर चलाकर प्रश्न हल करने शुरू किए हैं, उसका समय तो बचता जा रहा था, पर गणितीय पकड़ कम होती जा रही थी यही नहीं, पहले कैसे हम दोस्त, विद्यालय से आते ही गली के पास ही एक खाली बाड़े में खेलने चले जाते थे जिससे सब मिल-जुलकर आनंद करते अब पागलों की तरह स्क्रीन पर आंखें फाड़े, नजरें गड़ाए गेम खेलते रहते हैं सभी दोस्त अपने-अपने कमरों में दुबके हुए, न मिलना, ना ही एक-दूजे की कोई बात, सच में इस मोबाइल ने हमारी दोस्ती को ही अलग रूप में लाकर रख दिया है तभी वह बोल उठा, बस-बस पिताजी, बस अब मेरी समझ में आ गया है कि मोबाइल को जितना उपयोगी हम समझ रहे हैं, सच में उतना वह है नहीं, हम दोस्तों का तो सारा मिलना-जुलना ही इस फोन के डिब्बे ने बिगाड़कर रख दिया है जब मैं तो अपने वार्षिक उत्सव में 'मोबाइल फोन, बालकों के लिए पूरक' विषय पर विपक्ष में बोलता हुआ साबित कर दूंगा कि इसका अनुचित, अत्यधिक प्रयोग बौद्धिकता तो खत्म कर ही रहा है, इससे हमारी आंखें भी खराब हो रही है, खेलने की क्षमता खत्म होने से हम शारीरिक व मानसिक रूप से भी कमजोर हो रहे हैं बस, आज से फोन पर अनावश्यक टाइम पास बंद और सच में पढ़ना-लिखना व खेलना-कूदना चालू शाबास बेटे, मुझे तुमसे यही उम्मीद थी विज्ञान के आधुनिक युग के कारण मोबाइल फोन को बिलकुल ही नकारा नहीं जा सकता है हो सकता है अभिभावकों, बड़ों व गुरुजनों के लिए यह उपयोगी व अनिवार्य हो, पर बच्चों को इस यंत्र से बचाने में ही सार है"
"पिताजी ने भी इनकी हां में हां मिलाई वार्षिक उत्सव में उसके विचारों से सब खूब प्रभावित हुए, तालियां तो बजी ही, पुरस्कार भी खूब आए अब गौरव व उसके दोस्त गेम तो खूब खेलते थे, पर मोबाइल पर नहीं, खेल के मैदान पर सभी इन बच्चों के बदले-बदले व्यवहार पर खुश थे एक बार की बात है एक महिला थी वह बहुत खुश थी, क्योंकि वह अब एक साधारण सी लड़की से मां बनने जा रही थी और अपने जीवन के एक नए पड़ाव में कदम रखने वाली थी वो अपने आने वाले बच्चे के लिए बहुत सपने देखने लगी थी लेकिन उसे नहीं पता था कि जो बच्चा आना वाला है, वो इस दुनिया के बारे में क्या सोचता है ये बच्चा इस दुनिया में कदम रखने से पहले अपने असली घर परमधाम मे रहता था यानी स्वर्ग में ये बच्चा वहां आराम से अपने परमपिता के साथ रहता था यहां वह बहुत खुश था और उसे किसी बात की कोई तकलीफ नहीं थी एक बार परमपिता शिवजी ने उससे कहा- बच्चे, तुम्हारा नीचे धरती पर जाने का समय नजदीक आ रहा है बच्चे ने कहा- भगवान, मैं इतना छोटा हूं, खुद से कुछ भी कर नहीं पाता हूं, सिर्फ दिनभर खेलना और हंसना जानता हूं इसलिए मैं कहीं नहीं जाना चाहता हूं मैं हमेशा आपके साथ ही रहना चाहता हूं इस पर भगवान ने कहा- बच्चे धरती पर मेरे बहुत सारे फरिश्ते हैं उन्हीं में से एक मैंने तुम्हारे लिए चुन लिया है, वो तुम्हारा इंतजार कर रहा है अब से वो ही तुम्हारा खयाल रखेगा बच्चे ने कहा- लेकिन मुझे तो कुछ समझ ही नहीं आता, न ही सुनकर, न देखकर और न ही बोलना आता है मेरा तो हर काम आप करते हैं मुझे तो मेरी खुद की जरूरत के बारे में भी पता नहीं"
"चलता मेरी हर जरूरत भी सिर्फ आप ही जानते हैं ऐसे में मैं अकेला धरती पर कैसे जा सकता हूं भगवान ने कहा- तुम्हारा फरिश्ता, तुम्हारा चेहरा देखकर ही तुम्हारी हर जरूरत और इच्छा समझ जाएगा उससे बात करने के लिए तुम्हें किसी भी भाषा की जरूरत नहीं पड़ेगी बच्चे ने कहा- जब वहां लोग मुझसे बात करेंगे, तो मैं समझूंगा कैसे भगवान ने कहा- तुम्हारा फरिश्ता तुम्हें बाहरी लोगों से बातचीत के लिए भाषा बोलना भी सिखाएगा वो तुम्हारे होठों पर जरा सी मुस्कान लाने के लिए किसी भी हद तक चले जाएगा और तुम उसके प्रेम को महसूस करोगे और खुश रहोगे बच्चे ने कहा- और जब मुझे आपसे बात करनी हो तो मैं क्या करूंगा भगवान ने कहा- तुम्हारा फरिश्ता ही तुम्हें हाथ जोड़कर प्रार्थना करना सिखाएगा और इस तरह तुम हमेशा अपने मन की बात मुझसे कर पाओगे बच्चे ने कहा- मैंने सुना है कि धरती पर बुरे लोग भी होते हैं, मुझे उनसे कौन बचाएगा मैं तो खुद की रक्षा करना जानता ही नहीं भगवान ने कहा- तुम्हारा फरिश्ता ही तुम्हें बचाएगा, भले ही उसकी अपनी जान पर खतरा क्यों न आ जाए बच्चे ने कहा- लेकिन मैं हमेशा दुखी रहूंगा, क्योंकि मैं आपको नहीं देख पाऊंगा इस पर भगवान मुस्कुराए और कहा- तुम इसकी चिंता मत करो तुम जब जब अपने फरिश्ते को देखोगे तो उसके चेहरे में मुझे ही पाओगे तभी धरती से किसी के दर्द से कराहने की आवाज आ रही थी बच्चा समझ गया कि अब उसे जाना होगा उसने भगवान से रोते-रोते आखिरी प्रश्न पूछा- हे भगवान, अब तो मैं जाने ही वाला हूं, कृपया मुझे उस फरिश्ते का नाम बता दीजिए भगवान बोले- फरिश्ते के नाम का कोई महत्व नहीं है, बस इतना जान लो कि तुम उसे 'मां' कहकर पुकारोगे मुरादाबाद के पंडित सीतानाथ चौबे गत 30 वर्षों"
